# Constructed from biom file
#OTU ID	1111-ITS	1112-ITS	1113-ITS	1121-ITS	1122-ITS	1123-ITS	1131-ITS	1132-ITS	1133-ITS	1211-ITS	1212-ITS	1213-ITS	1221-ITS	1222-ITS	1223-ITS	1231-ITS	1232-ITS	1233-ITS	1311-ITS	1312-ITS	1313-ITS	1321-ITS	1322-ITS	1323-ITS	1331-ITS	1332-ITS	1333-ITS	2111-ITS	2112-ITS	2113-ITS	2121-ITS	2122-ITS	2123-ITS	2131-ITS	2132-ITS	2133-ITS	2211-ITS	2212-ITS	2213-ITS	2221-ITS	2222-ITS	2223-ITS	2231-ITS	2232-ITS	2233-ITS	2311-ITS	2313-ITS	2323-ITS	2331-ITS	2332-ITS	3111-ITS	3112-ITS	3113-ITS	3121-ITS	3122-ITS	3123-ITS	3131-ITS	3132-ITS	3133-ITS	3211-ITS	3212-ITS	3213-ITS	3221-ITS	3222-ITS	3223-ITS	3231-ITS	3232-ITS	3233-ITS	3311-ITS	3312-ITS	3313-ITS	3321-ITS	3322-ITS	3323-ITS	3331-ITS	3332-ITS	3333-ITS
f5e97d7bfe4008170b78868fbac0485d	18.0	97.0	0.0	0.0	66.0	0.0	89.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	195.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	172.0	358.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
d67112a265a7708e78f7cc2c83be3525	156.0	589.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0
663cc1b8d669fee48e5a7ea0da38f82f	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e14abd0a9fc9c4d759d1f0645f40dbeb	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	1903.0	7.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64407da035e16b3d4bef647ea7e84a4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821ed0cf87004f6a464637710625c702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1463.0	0.0	0.0	493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
cfe91efb6d8c87ffc32a3348f5ffd051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da90b7f1ae9820f793af8db55da3aed3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2164.0	0.0	0.0	0.0	0.0	0.0	0.0
9245e076b69e76ff2a70274909033d23	0.0	0.0	0.0	0.0	17.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	56.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	14.0	0.0	0.0	0.0	43.0	166.0	0.0	0.0	25.0	320.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	161.0	22.0	9.0	100.0	196.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	99.0	0.0	11.0	0.0	0.0	0.0	844.0	19.0
9fc40666eb84a92b60a7477277e88724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f1ad1331717d6a48215027b8867375a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	708.0	0.0	24.0	42.0	0.0	73.0	0.0	5.0	1318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e6af8566dcc20905b5c19892a846a9d	11.0	14.0	98.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	717.0	0.0	0.0	235.0	77.0	0.0	0.0	0.0	13.0	0.0	37.0	4.0	0.0	122.0	0.0	0.0	53.0	12.0	56.0	29.0	75.0	211.0	12.0	95.0	0.0	0.0
db377676f019640d88a28b3022ffbca7	0.0	183.0	822.0	42.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	12.0	353.0	55.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	21.0	0.0	0.0	25.0	0.0	0.0	91.0	0.0	254.0	0.0	20.0	0.0	298.0	119.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	223.0	66.0	123.0	133.0	12.0	0.0	388.0	9.0	0.0	0.0	24.0	19.0	16.0	0.0	0.0	0.0
a5568073c5dc4802c3a07cb7e092c632	0.0	107.0	27.0	61.0	38.0	31.0	2.0	0.0	0.0	6.0	0.0	99.0	0.0	43.0	0.0	0.0	22.0	54.0	43.0	32.0	0.0	0.0	155.0	388.0	45.0	0.0	0.0	10.0	0.0	5.0	26.0	42.0	0.0	0.0	0.0	0.0	75.0	13.0	87.0	61.0	164.0	41.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	136.0	0.0	75.0	0.0	0.0	0.0	25.0	3.0	0.0	0.0	0.0	10.0	30.0	0.0	0.0	74.0	39.0	0.0	0.0	0.0	100.0	69.0	0.0
719244898645b89d8f93bc5bdb8bf058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
096d30ed79b5300cc457bd1349821886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5e56fc11e337bfcf2a5806dd17cd09b	2078.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
079513218b2e130de985ddb9e1fc7d77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	8.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	1501.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3285b981bdd9345b5b3efb5e6caf0ed7	0.0	0.0	0.0	0.0	0.0	83.0	152.0	10.0	290.0	0.0	0.0	2.0	68.0	0.0	69.0	0.0	33.0	0.0	212.0	0.0	252.0	0.0	27.0	565.0	35.0	0.0	0.0	0.0	49.0	9.0	0.0	0.0	53.0	0.0	199.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	476.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
66c507809dff48cf9c694266bd88926e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f5b713f9faf57d8cb32f54111aaf212	6.0	0.0	0.0	0.0	27.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	87.0	0.0	98.0	0.0	53.0	50.0	42.0	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	930.0	43.0	2066.0	0.0	29.0	353.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985ba7cc848a2b5b2587b37141d16eaf	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	191.0	121.0	11.0	0.0	0.0	1298.0	53.0	0.0	0.0	0.0	0.0	38.0	90.0	0.0	0.0	0.0	51.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fca6f6fb9a52905e6018b912eb366bb5	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	369.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	481.0	0.0	855.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	49.0	0.0
177377d19b8ef719b9a13c1886d3f764	0.0	0.0	0.0	0.0	0.0	0.0	696.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	659.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.0	780.0	38.0	1394.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edf563fc420c40e263d69911c67f155a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	380.0	1674.0	0.0	0.0	0.0
288ff850d4272b5429230e45fa35f1ec	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1849.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	89.0
202e3b1c3aa9f2bd410154d605802b6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
1a046382da728bc117c8cfed0482b7cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1911.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0
35e1b0d661595b39ef95277c682bbece	0.0	74.0	251.0	0.0	0.0	0.0	10.0	0.0	16.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	212.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	51.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	160.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	19.0	56.0	673.0	0.0	0.0	30.0	0.0	0.0	4.0	8.0	0.0	0.0	196.0	0.0	0.0	4.0	0.0	0.0
ff8c5d182ba447ffb61bed7396668670	0.0	16.0	0.0	0.0	31.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	137.0	0.0	0.0	0.0	0.0	13.0	124.0	0.0	70.0	31.0	4.0	474.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	23.0	92.0	340.0	4.0	36.0	40.0	27.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349.0	0.0
9c93c1ca53b4fe55950691aa2ad0ab5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2023.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b82b70b2ef335eabe13797d54fa2d99	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	212.0	0.0	0.0	106.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1556.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	18.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	3.0	5.0	0.0	0.0
79e36d8f4ff0f039438ab24798ae008a	0.0	0.0	0.0	0.0	0.0	22.0	0.0	236.0	0.0	33.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	33.0	0.0	0.0	41.0	1866.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0fa6b4847487f3306fcec10e06ad9d9	0.0	262.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	876.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	390.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
d3b209961e8023a243ab459605ab7de3	0.0	0.0	0.0	0.0	0.0	168.0	0.0	21.0	0.0	36.0	0.0	0.0	86.0	0.0	61.0	265.0	18.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	82.0	0.0	29.0	0.0	380.0	0.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	347.0	26.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	55.0	37.0	0.0	0.0	0.0	26.0	0.0	76.0
1a3d25ce3e82a21302cf53fea4988709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	9.0	60.0	0.0	0.0	0.0	1716.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	905.0	0.0	880.0	23.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0
7b9382b2359bc0b077bad24cda1fd2a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c72a6bd1d94431de43e2efd91c7e4182	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	2.0	1910.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45efcb8b38fec4e10678cf4f59a39eaa	0.0	125.0	936.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	831.0	0.0	0.0	0.0	37.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	72.0	0.0	0.0	603.0	66.0	0.0	275.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
578d40f4e97fcb48d2cb8564a1a19fbc	74.0	64.0	56.0	123.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	74.0	0.0	0.0	0.0	128.0	46.0	83.0	124.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	61.0	0.0	76.0	0.0	0.0	75.0	44.0	933.0	716.0	0.0	0.0	31.0	63.0	10.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0
